Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,Latitude,Longitude,Hdop,Altitude,UTM_easting,UTM_northing,Zone,Letter
1675714961.1891227,709,73363,73363,GPS1_Frame,42.33706833333334,-71.090628,1.07,32.2,327772.28381828277,4689318.344457329,19,T
1675714962.1840384,710,73364,73364,GPS1_Frame,42.337069500000005,-71.09063766666667,1.07,32.7,327771.4906217209,4689318.493586302,19,T
1675714963.184221,711,73365,73365,GPS1_Frame,42.337071,-71.09064416666666,1.27,32.3,327770.95921883115,4689318.673315475,19,T
1675714964.186063,712,73366,73366,GPS1_Frame,42.33707166666667,-71.09065283333332,1.07,32.3,327770.24704159494,4689318.764897917,19,T
1675714965.1855285,713,73367,73367,GPS1_Frame,42.33707316666667,-71.09066183333333,1.07,32.7,327769.50967800483,4689318.949690922,19,T
1675714966.1817086,714,73368,73368,GPS1_Frame,42.337075166666665,-71.09066733333334,1.27,32.3,327769.06202453346,4689319.18291594,19,T
1675714967.1833076,715,73369,73369,GPS1_Frame,42.337074833333325,-71.09067483333334,1.07,32.5,327768.44323227473,4689319.161093095,19,T
1675714968.184531,716,73370,73370,GPS1_Frame,42.33707416666666,-71.09068366666666,1.07,32.5,327767.71368424426,4689319.104956865,19,T
1675714969.1844008,717,73371,73371,GPS1_Frame,42.33707616666667,-71.09069283333334,1.27,32.5,327766.9639550884,4689319.345608923,19,T
1675714970.1878843,718,73372,73372,GPS1_Frame,42.337074833333325,-71.09070449999999,1.37,32.8,327765.9991647878,4689319.2211836055,19,T
1675714971.1844826,719,73373,73373,GPS1_Frame,42.337074666666666,-71.09071466666666,1.07,33.5,327765.1611360728,4689319.223269554,19,T
1675714972.1817968,720,73374,73374,GPS1_Frame,42.337073833333335,-71.09072483333333,1.07,34.2,327764.3212872412,4689319.151327342,19,T
1675714973.185141,721,73375,73375,GPS1_Frame,42.33707616666667,-71.09073216666667,1.27,34.4,327763.7235061205,4689319.425280358,19,T
1675714974.1904795,722,73376,73376,GPS1_Frame,42.3370775,-71.0907405,1.07,34.7,327763.04061057034,4689319.590216611,19,T
1675714975.1843882,723,73377,73377,GPS1_Frame,42.33707833333333,-71.09074949999999,1.07,35.2,327762.301427086,4689319.700982122,19,T
1675714976.1875174,724,73378,73378,GPS1_Frame,42.33708133333333,-71.09075933333334,1.27,35.1,327761.4995054981,4689320.054027548,19,T
1675714977.1829352,725,73379,73379,GPS1_Frame,42.337084000000004,-71.09076833333333,1.07,35.3,327760.76532748726,4689320.368370939,19,T
1675714978.1814034,726,73380,73380,GPS1_Frame,42.33708766666667,-71.09077433333333,1.07,35.3,327760.2810326148,4689320.787679976,19,T
1675714979.1880178,727,73381,73381,GPS1_Frame,42.33708766666667,-71.0907855,1.07,36.2,327759.3610748106,4689320.810299292,19,T
1675714980.184037,728,73382,73382,GPS1_Frame,42.337089500000005,-71.09079666666666,1.27,36.6,327758.44612247864,4689321.036496446,19,T
1675714981.1864183,729,73383,73383,GPS1_Frame,42.33709066666667,-71.09080933333333,1.07,37.0,327757.40577360394,4689321.191703914,19,T
1675714982.185153,730,73384,73384,GPS1_Frame,42.3370915,-71.09081866666666,1.07,37.5,327756.63912892214,4689321.303145246,19,T
1675714983.183951,731,73385,73385,GPS1_Frame,42.33709233333334,-71.0908285,1.07,37.5,327755.83129212155,4689321.415599489,19,T
1675714984.1829057,732,73386,73386,GPS1_Frame,42.337093833333334,-71.090833,1.26,37.3,327755.4646583428,4689321.591278542,19,T
1675714985.1885738,733,73387,73387,GPS1_Frame,42.33709316666667,-71.09083833333334,1.07,37.6,327755.0234553418,4689321.528053825,19,T
1675714986.1859832,734,73388,73388,GPS1_Frame,42.3370945,-71.09084733333334,1.16,38.1,327754.28563730745,4689321.6943413885,19,T
1675714987.1859567,735,73389,73389,GPS1_Frame,42.33709566666666,-71.09085933333334,1.16,38.5,327753.3002114361,4689321.848199023,19,T
1675714988.1898794,736,73390,73390,GPS1_Frame,42.33709616666667,-71.09087133333334,0.99,38.9,327752.3129653627,4689321.92802854,19,T
1675714989.1820958,737,73391,73391,GPS1_Frame,42.33709650000001,-71.09088166666668,1.16,38.7,327751.46257136005,4689321.985974945,19,T
1675714990.1838546,738,73392,73392,GPS1_Frame,42.337099,-71.09088933333334,1.16,38.6,327750.83778457576,4689322.279111386,19,T
1675714991.1850166,739,73393,73393,GPS1_Frame,42.33710166666666,-71.090898,1.26,38.8,327750.13106864115,4689322.592780672,19,T
1675714992.1883705,740,73394,73394,GPS1_Frame,42.33710366666666,-71.09090733333333,1.26,39.0,327749.36760965834,4689322.833772261,19,T
1675714993.183493,741,73395,73395,GPS1_Frame,42.33710533333333,-71.09091683333332,1.26,39.2,327748.58950987586,4689323.03808743,19,T
1675714994.1855521,742,73396,73396,GPS1_Frame,42.33710783333333,-71.09092583333333,1.07,39.0,327747.8548776212,4689323.3339251345,19,T
1675714995.1829948,743,73397,73397,GPS1_Frame,42.337109666666656,-71.0909305,1.07,39.2,327747.47542356,4689323.54695637,19,T
1675714996.175041,744,73398,73398,GPS1_Frame,42.33711016666666,-71.09093733333334,1.07,39.3,327746.91382971697,4689323.616320259,19,T
1675714997.1840584,745,73399,73399,GPS1_Frame,42.33711100000001,-71.09095049999999,1.07,39.8,327745.8313791131,4689323.7355282195,19,T
1675714998.1880324,746,73400,73400,GPS1_Frame,42.337111500000006,-71.09095966666668,1.07,40.3,327745.07755537785,4689323.809619068,19,T
1675714999.1799529,747,73401,73401,GPS1_Frame,42.33711533333334,-71.09096716666666,1.26,40.3,327744.4701403498,4689324.250474982,19,T
1675715000.180684,748,73402,73402,GPS1_Frame,42.337119833333325,-71.09097583333333,1.07,40.2,327743.7684307777,4689324.767722641,19,T
1675715001.1866705,749,73403,73403,GPS1_Frame,42.33712366666667,-71.09098616666667,1.07,40.5,327742.92759391514,4689325.214318465,19,T
1675715002.1841068,750,73404,73404,GPS1_Frame,42.3371255,-71.09099716666667,1.16,41.3,327742.0263732871,4689325.44018016,19,T
1675715003.1841807,751,73405,73405,GPS1_Frame,42.337126500000004,-71.0910095,1.07,41.6,327741.0130316238,4689325.576207756,19,T
1675715004.1812372,752,73406,73406,GPS1_Frame,42.337127333333335,-71.09101916666667,1.07,42.0,327740.21892618004,4689325.688326182,19,T
1675715005.1824386,753,73407,73407,GPS1_Frame,42.337128833333324,-71.09102766666666,1.26,42.0,327739.5227560665,4689325.872109466,19,T
1675715006.1834211,754,73408,73408,GPS1_Frame,42.33712716666667,-71.09103716666667,1.26,41.9,327738.7355549347,4689325.706284442,19,T
1675715007.1780376,755,73409,73409,GPS1_Frame,42.337127333333335,-71.0910455,1.26,41.6,327738.0494747787,4689325.741673709,19,T
1675715008.1869154,756,73410,73410,GPS1_Frame,42.337124499999994,-71.0910555,1.26,41.0,327737.21789577603,4689325.44731233,19,T
1675715009.1857588,757,73411,73411,GPS1_Frame,42.3371255,-71.09106183333333,1.47,40.9,327736.69885956513,4689325.571185303,19,T
1675715010.1857057,758,73412,73412,GPS1_Frame,42.337125666666665,-71.09106866666666,1.07,40.4,327736.13635574176,4689325.603535931,19,T
1675715011.184136,759,73413,73413,GPS1_Frame,42.33712833333334,-71.09107266666666,1.07,40.4,327735.8141004696,4689325.907752546,19,T
1675715012.1838272,760,73414,73414,GPS1_Frame,42.337128833333324,-71.09107583333333,1.11,40.7,327735.55458238896,4689325.96968908,19,T
1675715013.1805906,761,73415,73415,GPS1_Frame,42.33712966666667,-71.09107966666667,1.16,41.6,327735.2410517033,4689326.069990356,19,T
1675715014.1796272,762,73416,73416,GPS1_Frame,42.337130333333334,-71.09107966666667,1.26,41.8,327735.2428721241,4689326.144018616,19,T
1675715015.181941,763,73417,73417,GPS1_Frame,42.33713116666666,-71.09107900000001,1.07,41.8,327735.30007046805,4689326.235203342,19,T
