Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,Latitude,Longitude,Hdop,Altitude,UTM_easting,UTM_northing,Zone,Letter
1675710253.2108192,106,68654,68654,GPS1_Frame,42.33906916666667,-71.0880785,1.1,46.8,327987.7783766473,4689535.361002063,19,T
1675710254.2117827,107,68655,68655,GPS1_Frame,42.33906833333334,-71.0880795,1.1,46.5,327987.6937226245,4689535.27048973,19,T
1675710255.2111044,108,68656,68656,GPS1_Frame,42.33906783333334,-71.08808049999999,1.1,46.3,327987.60997754126,4689535.216991533,19,T
1675710256.2148492,109,68657,68657,GPS1_Frame,42.33906749999999,-71.08808166666667,1.1,46.1,327987.51295664394,4689535.182337571,19,T
1675710257.2114408,110,68658,68658,GPS1_Frame,42.33906716666667,-71.08808266666666,1.1,45.8,327987.4296660255,4689535.147346445,19,T
1675710258.212397,111,68659,68659,GPS1_Frame,42.33906683333333,-71.08808383333333,1.1,45.6,327987.33264512627,4689535.112692483,19,T
1675710259.2115786,112,68660,68660,GPS1_Frame,42.33906566666666,-71.08808483333334,1.1,45.5,327987.2470821573,4689534.985166022,19,T
1675710260.2108507,113,68661,68661,GPS1_Frame,42.33906483333333,-71.0880855,1.1,45.4,327987.1898886878,4689534.893979359,19,T
1675710261.216943,114,68662,68662,GPS1_Frame,42.3390635,-71.08808583333332,1.1,45.3,327987.158792368,4689534.746597157,19,T
1675710262.2105575,115,68663,68663,GPS1_Frame,42.3390605,-71.08808516666666,1.16,45.8,327987.2055330345,4689534.412121269,19,T
1675710263.2098517,116,68664,68664,GPS1_Frame,42.33905849999999,-71.0880855,1.16,46.0,327987.1726188345,4689534.190710796,19,T
1675710264.2113926,117,68665,68665,GPS1_Frame,42.33905616666666,-71.0880855,1.1,46.3,327987.16625625745,4689533.931611853,19,T
1675710265.2096252,118,68666,68666,GPS1_Frame,42.33905549999999,-71.08808716666667,1.21,46.4,327987.02713555144,4689533.860955269,19,T
1675710266.2111485,119,68667,68667,GPS1_Frame,42.33905516666667,-71.08808883333333,1.1,46.5,327986.8889237856,4689533.827312823,19,T
1675710267.2115881,120,68668,68668,GPS1_Frame,42.339054000000004,-71.08809,1.1,46.6,327986.7896305119,4689533.700123535,19,T
1675710268.209898,121,68669,68669,GPS1_Frame,42.33905316666666,-71.0880915,1.1,46.7,327986.66378560895,4689533.61062272,19,T
1675710269.2109044,122,68670,68670,GPS1_Frame,42.33905200000001,-71.08809183333332,0.9,46.6,327986.6331437455,4689533.48174759,19,T
1675710270.2154183,123,68671,68671,GPS1_Frame,42.339051000000005,-71.08809249999999,1.0,46.4,327986.5754957858,4689533.372053863,19,T
1675710271.2104452,124,68672,68672,GPS1_Frame,42.33905016666666,-71.088093,1.1,46.1,327986.5320325792,4689533.280530032,19,T
1675710272.2091327,125,68673,68673,GPS1_Frame,42.33904900000001,-71.08809416666666,1.1,45.8,327986.4327392897,4689533.15334075,19,T
1675710273.2111225,126,68674,68674,GPS1_Frame,42.3390475,-71.08809483333333,1.1,45.5,327986.37372790923,4689532.988125823,19,T
1675710274.209999,127,68675,68675,GPS1_Frame,42.339045333333324,-71.08809666666666,0.9,45.4,327986.21678664314,4689532.7512428155,19,T
1675710275.2065737,128,68676,68676,GPS1_Frame,42.339043499999995,-71.088099,1.0,45.2,327986.0195634573,4689532.552385461,19,T
1675710276.2120764,129,68677,68677,GPS1_Frame,42.33904116666666,-71.08810083333333,0.9,45.1,327985.8621676993,4689532.296995394,19,T
1675710277.21238,130,68678,68678,GPS1_Frame,42.339037999999995,-71.08810316666667,0.9,45.0,327985.66130870115,4689531.95008151,19,T
1675710278.2075422,131,68679,68679,GPS1_Frame,42.33903433333333,-71.088106,0.9,44.9,327985.4178954038,4689531.5486579435,19,T
1675710279.2084324,132,68680,68680,GPS1_Frame,42.33902966666666,-71.08810916666667,0.96,45.1,327985.14429465635,4689531.036866324,19,T
1675710280.209841,133,68681,68681,GPS1_Frame,42.3390255,-71.0881115,1.21,45.1,327984.94070874143,4689530.578910054,19,T
1675710281.2114656,134,68682,68682,GPS1_Frame,42.33902150000001,-71.08811399999999,0.96,45.1,327984.72384698805,4689530.139798031,19,T
1675710282.214019,135,68683,68683,GPS1_Frame,42.33901816666666,-71.088117,0.96,45.2,327984.4676122406,4689529.7757258,19,T
1675710283.2124398,136,68684,68684,GPS1_Frame,42.33901283333333,-71.08811999999999,0.96,45.2,327984.2059237467,4689529.189568773,19,T
1675710284.2097883,137,68685,68685,GPS1_Frame,42.33900666666667,-71.08812333333334,0.96,45.5,327983.9145022369,4689528.511550767,19,T
1675710285.2113526,138,68686,68686,GPS1_Frame,42.3390025,-71.08812683333333,1.21,45.6,327983.6148041184,4689528.055954754,19,T
1675710286.2081292,139,68687,68687,GPS1_Frame,42.338998999999994,-71.08812883333333,0.96,45.7,327983.44049653667,4689527.671352443,19,T
1675710287.2106843,140,68688,68688,GPS1_Frame,42.338994333333325,-71.08813133333334,0.96,45.9,327983.2218166945,4689527.158212192,19,T
1675710288.209442,141,68689,68689,GPS1_Frame,42.3389905,-71.08813383333333,0.96,46.1,327983.0054092215,4689526.737607284,19,T
1675710289.2140262,142,68690,68690,GPS1_Frame,42.33898483333334,-71.08813566666666,0.89,46.4,327982.8389236347,4689526.112075938,19,T
1675710290.2111602,143,68691,68691,GPS1_Frame,42.33897866666666,-71.08813666666667,0.89,46.7,327982.73972607416,4689525.429337508,19,T
1675710291.2121348,144,68692,68692,GPS1_Frame,42.33897433333333,-71.08813749999999,1.0,46.7,327982.65925808833,4689524.949839645,19,T
1675710292.214673,145,68693,68693,GPS1_Frame,42.33897100000001,-71.08813766666667,0.89,46.7,327982.6364381801,4689524.580035477,19,T
1675710293.2150567,146,68694,68694,GPS1_Frame,42.33896816666667,-71.0881385,0.89,46.7,327982.56006050477,4689524.267101217,19,T
1675710294.215357,147,68695,68695,GPS1_Frame,42.338965333333334,-71.0881395,0.89,46.7,327982.46995252173,4689523.954504138,19,T
1675710295.209397,148,68696,68696,GPS1_Frame,42.33896200000001,-71.08814033333333,0.89,46.7,327982.39221139374,4689523.586048679,19,T
1675710296.2110558,149,68697,68697,GPS1_Frame,42.3389575,-71.08814083333333,0.96,46.9,327982.3387494969,4689523.087369396,19,T
1675710297.2099226,150,68698,68698,GPS1_Frame,42.33895616666667,-71.08814233333332,1.0,46.8,327982.2115409115,4689522.942347456,19,T
1675710298.2099347,151,68699,68699,GPS1_Frame,42.338955000000006,-71.08814366666667,0.89,46.6,327982.09851710463,4689522.815495406,19,T
1675710299.2141893,152,68700,68700,GPS1_Frame,42.338953999999994,-71.08814516666666,0.89,46.4,327981.9722174754,4689522.707487601,19,T
1675710300.217479,153,68701,68701,GPS1_Frame,42.33895300000001,-71.0881465,0.89,46.3,327981.85964814277,4689522.599142625,19,T
1675710301.2134442,154,68702,68702,GPS1_Frame,42.3389515,-71.08814733333334,0.89,46.2,327981.78690627636,4689522.434264911,19,T
1675710302.2125244,155,68703,68703,GPS1_Frame,42.3389485,-71.08814699999999,0.89,46.2,327981.806186208,4689522.100463345,19,T
1675710303.2122324,156,68704,68704,GPS1_Frame,42.33894733333333,-71.08814699999999,1.0,45.8,327981.80300483236,4689521.970913874,19,T
1675710304.208338,157,68705,68705,GPS1_Frame,42.338946500000006,-71.0881475,0.89,45.6,327981.75954150106,4689521.879390075,19,T
1675710305.2113144,158,68706,68706,GPS1_Frame,42.338946166666666,-71.08814816666667,0.89,45.4,327981.7037113097,4689521.843724652,19,T
1675710306.210945,159,68707,68707,GPS1_Frame,42.33894416666667,-71.088148,0.89,45.0,327981.71198782686,4689521.62130267,19,T
1675710307.2141619,160,68708,68708,GPS1_Frame,42.338943,-71.08814766666666,0.89,44.8,327981.73626706784,4689521.491078842,19,T
1675710308.2090294,161,68709,68709,GPS1_Frame,42.338940333333326,-71.08814699999999,0.89,44.7,327981.7839165804,4689521.193617054,19,T
1675710309.2109826,162,68710,68710,GPS1_Frame,42.33893450000001,-71.08814533333333,0.89,45.0,327981.9053127968,4689520.542497925,19,T
1675710310.210389,163,68711,68711,GPS1_Frame,42.33893083333334,-71.08814383333333,0.89,45.1,327982.0188869841,4689520.132307849,19,T
