Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,HDOP,UTM_easting,UTM_northing,UTC,Zone,Letter
1679776819.23149,0,80293,80293,GPS1_Frame,42.33732,-71.08949833333334,31.7,1.0,327866.0373084715,4689344.0026443815,20 Hours 40 Minutes 19.000 Seconds,19,T
1679776820.2303,0,80294,80294,GPS1_Frame,42.33732,-71.08949833333334,31.8,1.0,327866.0373084715,4689344.0026443815,20 Hours 40 Minutes 20.000 Seconds,19,T
1679776821.2466998,0,80294,80294,GPS1_Frame,42.33732,-71.08949833333334,31.8,1.0,327866.0373084715,4689344.0026443815,20 Hours 40 Minutes 21.000 Seconds,19,T
1679776822.2484646,0,80295,80295,GPS1_Frame,42.33732,-71.08949833333334,31.8,1.0,327866.0373084715,4689344.0026443815,20 Hours 40 Minutes 22.000 Seconds,19,T
1679776823.230069,0,80295,80295,GPS1_Frame,42.33732,-71.08949833333334,31.8,1.0,327866.0373084715,4689344.0026443815,20 Hours 40 Minutes 23.000 Seconds,19,T
1679776824.2470932,0,80295,80295,GPS1_Frame,42.33732,-71.08949833333334,31.8,1.0,327866.0373084715,4689344.0026443815,20 Hours 40 Minutes 24.000 Seconds,19,T
1679776825.231223,0,80296,80296,GPS1_Frame,42.33732,-71.08949833333334,31.8,1.0,327866.0373084715,4689344.0026443815,20 Hours 40 Minutes 25.000 Seconds,19,T
1679776826.230399,0,80296,80296,GPS1_Frame,42.33732,-71.08949833333334,31.9,1.0,327866.0373084715,4689344.0026443815,20 Hours 40 Minutes 26.000 Seconds,19,T
1679776827.2303023,0,80297,80297,GPS1_Frame,42.33732,-71.08949833333334,31.9,1.0,327866.0373084715,4689344.0026443815,20 Hours 40 Minutes 27.000 Seconds,19,T
1679776828.2311997,0,80297,80297,GPS1_Frame,42.33732,-71.08949833333334,31.9,1.0,327866.0373084715,4689344.0026443815,20 Hours 40 Minutes 28.000 Seconds,19,T
1679776829.2297988,0,80297,80297,GPS1_Frame,42.33732,-71.08949833333334,31.9,1.0,327866.0373084715,4689344.0026443815,20 Hours 40 Minutes 29.000 Seconds,19,T
1679776830.2299078,0,80298,80298,GPS1_Frame,42.33732,-71.08949833333334,31.9,1.0,327866.0373084715,4689344.0026443815,20 Hours 40 Minutes 30.000 Seconds,19,T
1679776831.2298517,0,80298,80298,GPS1_Frame,42.33732,-71.08949833333334,31.9,1.0,327866.0373084715,4689344.0026443815,20 Hours 40 Minutes 31.000 Seconds,19,T
1679776832.2286177,0,80299,80299,GPS1_Frame,42.33732,-71.08949833333334,31.9,1.0,327866.0373084715,4689344.0026443815,20 Hours 40 Minutes 32.000 Seconds,19,T
1679776833.2285972,0,80299,80299,GPS1_Frame,42.33732,-71.08949833333334,31.9,1.0,327866.0373084715,4689344.0026443815,20 Hours 40 Minutes 33.000 Seconds,19,T
1679776834.2308466,0,80299,80299,GPS1_Frame,42.33732,-71.08949833333334,31.9,1.0,327866.0373084715,4689344.0026443815,20 Hours 40 Minutes 34.000 Seconds,19,T
1679776835.2285051,0,80300,80300,GPS1_Frame,42.33732,-71.08949833333334,31.9,1.0,327866.0373084715,4689344.0026443815,20 Hours 40 Minutes 35.000 Seconds,19,T
1679776836.2286594,0,80300,80300,GPS1_Frame,42.33732,-71.08949833333334,32.0,1.0,327866.0373084715,4689344.0026443815,20 Hours 40 Minutes 36.000 Seconds,19,T
1679776837.2290704,0,80301,80301,GPS1_Frame,42.33732,-71.08949833333334,32.0,1.0,327866.0373084715,4689344.0026443815,20 Hours 40 Minutes 37.000 Seconds,19,T
1679776838.227988,0,80301,80301,GPS1_Frame,42.33732,-71.08949833333334,32.0,1.0,327866.0373084715,4689344.0026443815,20 Hours 40 Minutes 38.000 Seconds,19,T
1679776839.228584,0,80301,80301,GPS1_Frame,42.33732,-71.08949833333334,32.0,1.0,327866.0373084715,4689344.0026443815,20 Hours 40 Minutes 39.000 Seconds,19,T
1679776840.2283242,0,80302,80302,GPS1_Frame,42.33732,-71.08949833333334,32.0,1.0,327866.0373084715,4689344.0026443815,20 Hours 40 Minutes 40.000 Seconds,19,T
1679776841.2277906,0,80302,80302,GPS1_Frame,42.33732,-71.08949833333334,32.0,1.0,327866.0373084715,4689344.0026443815,20 Hours 40 Minutes 41.000 Seconds,19,T
1679776842.227586,0,80302,80302,GPS1_Frame,42.33732,-71.08949833333334,32.0,1.0,327866.0373084715,4689344.0026443815,20 Hours 40 Minutes 42.000 Seconds,19,T
1679776843.2630591,0,80303,80303,GPS1_Frame,42.33732,-71.08949833333334,32.0,1.0,327866.0373084715,4689344.0026443815,20 Hours 40 Minutes 43.000 Seconds,19,T
1679776844.2283413,0,80303,80303,GPS1_Frame,42.33732,-71.08949833333334,32.0,1.0,327866.0373084715,4689344.0026443815,20 Hours 40 Minutes 44.000 Seconds,19,T
1679776845.2448168,0,80304,80304,GPS1_Frame,42.33732,-71.08949833333334,32.1,1.0,327866.0373084715,4689344.0026443815,20 Hours 40 Minutes 45.000 Seconds,19,T
1679776846.2285976,0,80304,80304,GPS1_Frame,42.33732,-71.08949833333334,32.1,1.0,327866.0373084715,4689344.0026443815,20 Hours 40 Minutes 46.000 Seconds,19,T
1679776847.2279923,0,80304,80304,GPS1_Frame,42.33732,-71.08949833333334,32.1,1.0,327866.0373084715,4689344.0026443815,20 Hours 40 Minutes 47.000 Seconds,19,T
1679776848.2270176,0,80305,80305,GPS1_Frame,42.33732,-71.08949833333334,32.1,1.0,327866.0373084715,4689344.0026443815,20 Hours 40 Minutes 48.000 Seconds,19,T
1679776849.2287314,0,80305,80305,GPS1_Frame,42.33732,-71.08949833333334,32.1,1.0,327866.0373084715,4689344.0026443815,20 Hours 40 Minutes 49.000 Seconds,19,T
1679776850.2448182,0,80306,80306,GPS1_Frame,42.33732,-71.08949833333334,32.1,1.0,327866.0373084715,4689344.0026443815,20 Hours 40 Minutes 50.000 Seconds,19,T
1679776851.2293963,0,80306,80306,GPS1_Frame,42.33732,-71.08949833333334,32.1,1.0,327866.0373084715,4689344.0026443815,20 Hours 40 Minutes 51.000 Seconds,19,T
1679776852.2248275,0,80306,80306,GPS1_Frame,42.33732,-71.08949833333334,32.1,1.2,327866.0373084715,4689344.0026443815,20 Hours 40 Minutes 52.000 Seconds,19,T
1679776853.226158,0,80307,80307,GPS1_Frame,42.33732,-71.08949833333334,32.3,1.2,327866.0373084715,4689344.0026443815,20 Hours 40 Minutes 53.000 Seconds,19,T
1679776854.2264116,0,80307,80307,GPS1_Frame,42.33732,-71.08949833333334,32.4,1.2,327866.0373084715,4689344.0026443815,20 Hours 40 Minutes 54.000 Seconds,19,T
1679776855.230357,0,80308,80308,GPS1_Frame,42.33732,-71.08949833333334,32.4,1.0,327866.0373084715,4689344.0026443815,20 Hours 40 Minutes 55.000 Seconds,19,T
1679776856.2288074,0,80308,80308,GPS1_Frame,42.33732,-71.08949833333334,32.5,1.0,327866.0373084715,4689344.0026443815,20 Hours 40 Minutes 56.000 Seconds,19,T
1679776857.227654,0,80308,80308,GPS1_Frame,42.33732,-71.08949833333334,32.5,1.0,327866.0373084715,4689344.0026443815,20 Hours 40 Minutes 57.000 Seconds,19,T
1679776858.226975,0,80309,80309,GPS1_Frame,42.33732,-71.08949833333334,32.5,1.2,327866.0373084715,4689344.0026443815,20 Hours 40 Minutes 58.000 Seconds,19,T
1679776859.226133,0,80309,80309,GPS1_Frame,42.337318333333336,-71.08949833333334,32.6,1.2,327866.03276084806,4689343.817573741,20 Hours 40 Minutes 59.000 Seconds,19,T
1679776860.22979,0,80325,80325,GPS1_Frame,42.337318333333336,-71.08949833333334,32.6,1.2,327866.03276084806,4689343.817573741,20 Hours 41 Minutes 00.000 Seconds,19,T
1679776861.2306626,0,80326,80326,GPS1_Frame,42.337318333333336,-71.08949833333334,32.7,1.0,327866.03276084806,4689343.817573741,20 Hours 41 Minutes 01.000 Seconds,19,T
1679776862.2293181,0,80326,80326,GPS1_Frame,42.337318333333336,-71.08949833333334,32.7,1.0,327866.03276084806,4689343.817573741,20 Hours 41 Minutes 02.000 Seconds,19,T
1679776863.2283869,0,80326,80326,GPS1_Frame,42.337318333333336,-71.08949833333334,32.7,1.0,327866.03276084806,4689343.817573741,20 Hours 41 Minutes 03.000 Seconds,19,T
1679776864.2285614,0,80327,80327,GPS1_Frame,42.337318333333336,-71.08949833333334,32.8,1.0,327866.03276084806,4689343.817573741,20 Hours 41 Minutes 04.000 Seconds,19,T
1679776865.2284772,0,80327,80327,GPS1_Frame,42.337318333333336,-71.08949833333334,32.8,1.0,327866.03276084806,4689343.817573741,20 Hours 41 Minutes 05.000 Seconds,19,T
1679776866.2285008,0,80328,80328,GPS1_Frame,42.337318333333336,-71.08949833333334,32.8,1.0,327866.03276084806,4689343.817573741,20 Hours 41 Minutes 06.000 Seconds,19,T
1679776867.229171,0,80328,80328,GPS1_Frame,42.337318333333336,-71.08949833333334,32.9,1.0,327866.03276084806,4689343.817573741,20 Hours 41 Minutes 07.000 Seconds,19,T
1679776868.2325127,0,80328,80328,GPS1_Frame,42.33732,-71.0895,33.0,1.0,327865.90000185405,4689344.006018331,20 Hours 41 Minutes 08.000 Seconds,19,T
1679776869.2295313,0,80329,80329,GPS1_Frame,42.33732166666667,-71.08950333333334,33.1,1.0,327865.6299362512,4689344.19783688,20 Hours 41 Minutes 09.000 Seconds,19,T
1679776870.227744,0,80329,80329,GPS1_Frame,42.337325,-71.08950833333333,33.4,1.0,327865.22711169836,4689344.578100043,20 Hours 41 Minutes 10.000 Seconds,19,T
1679776871.2416244,0,80330,80330,GPS1_Frame,42.33732833333333,-71.089515,33.6,1.3,327864.686980588,4689344.961737207,20 Hours 41 Minutes 11.000 Seconds,19,T
1679776872.2405138,0,80330,80330,GPS1_Frame,42.337331666666664,-71.08952333333333,34.3,1.3,327864.009542946,4689345.3487484,20 Hours 41 Minutes 12.000 Seconds,19,T
1679776873.3001797,0,80330,80330,GPS1_Frame,42.337335,-71.08953666666666,34.8,1.0,327862.920185615,4689345.745881681,20 Hours 41 Minutes 13.000 Seconds,19,T
1679776874.2237504,0,80331,80331,GPS1_Frame,42.33733333333333,-71.08955666666667,35.4,1.3,327861.26795883,4689345.601299359,20 Hours 41 Minutes 14.000 Seconds,19,T
1679776875.2413065,0,80331,80331,GPS1_Frame,42.33732833333333,-71.08957833333334,35.9,1.3,327859.4693297638,4689345.08995022,20 Hours 41 Minutes 15.000 Seconds,19,T
1679776876.2273195,0,80332,80332,GPS1_Frame,42.337315,-71.08959666666667,36.3,1.0,327857.92257445364,4689343.646500103,20 Hours 41 Minutes 16.000 Seconds,19,T
1679776877.2265038,0,80332,80332,GPS1_Frame,42.33729833333334,-71.08960666666667,36.4,1.0,327857.0532560886,4689341.816038379,20 Hours 41 Minutes 17.000 Seconds,19,T
1679776878.2288754,0,80332,80332,GPS1_Frame,42.33728333333333,-71.08961333333333,36.0,1.0,327856.4630985808,4689340.163899122,20 Hours 41 Minutes 18.000 Seconds,19,T
1679776879.2279754,0,80333,80333,GPS1_Frame,42.337266666666665,-71.08961666666667,35.9,1.0,327856.14300640655,4689338.319940985,20 Hours 41 Minutes 19.000 Seconds,19,T
1679776880.226962,0,80333,80333,GPS1_Frame,42.33725,-71.08962166666667,35.9,1.0,327855.68560733274,4689336.47935701,20 Hours 41 Minutes 20.000 Seconds,19,T
1679776881.2260895,0,80334,80334,GPS1_Frame,42.33723166666667,-71.08962833333334,36.0,1.0,327855.08635334705,4689334.45707658,20 Hours 41 Minutes 21.000 Seconds,19,T
1679776882.2269597,0,80334,80334,GPS1_Frame,42.33721166666667,-71.08963833333334,36.2,1.0,327854.2079374383,4689332.256473898,20 Hours 41 Minutes 22.000 Seconds,19,T
1679776883.2267628,0,80334,80334,GPS1_Frame,42.33718833333333,-71.08965333333333,36.0,1.0,327852.90850443044,4689329.695852621,20 Hours 41 Minutes 23.000 Seconds,19,T
1679776884.2261763,0,80335,80335,GPS1_Frame,42.337163333333336,-71.089675,35.5,1.0,327851.05529470777,4689326.9636578355,20 Hours 41 Minutes 24.000 Seconds,19,T
1679776885.22694,0,80335,80335,GPS1_Frame,42.337135,-71.08969666666667,35.8,1.0,327849.1929875227,4689323.861322232,20 Hours 41 Minutes 25.000 Seconds,19,T
1679776886.2265463,0,80336,80336,GPS1_Frame,42.337105,-71.08971833333334,35.7,1.0,327847.32613068656,4689320.573916453,20 Hours 41 Minutes 26.000 Seconds,19,T
1679776887.2278688,0,80336,80336,GPS1_Frame,42.33707166666667,-71.08973666666667,35.7,1.0,327845.7247902648,4689316.909621195,20 Hours 41 Minutes 27.000 Seconds,19,T
1679776888.2267013,0,80336,80336,GPS1_Frame,42.33703833333333,-71.08974666666667,35.5,1.0,327844.8099844706,4689313.228454507,20 Hours 41 Minutes 28.000 Seconds,19,T
1679776889.2261636,0,80337,80337,GPS1_Frame,42.33700666666667,-71.08975,34.8,1.0,327844.44895523693,4689309.718861134,20 Hours 41 Minutes 29.000 Seconds,19,T
1679776890.2258368,0,80337,80337,GPS1_Frame,42.33698,-71.08974333333333,33.8,1.0,327844.925414393,4689306.7442336,20 Hours 41 Minutes 30.000 Seconds,19,T
1679776891.2260911,0,80338,80338,GPS1_Frame,42.336956666666666,-71.08972666666666,32.9,1.0,327846.23481474264,4689304.119501458,20 Hours 41 Minutes 31.000 Seconds,19,T
1679776892.2293522,0,80338,80338,GPS1_Frame,42.336938333333336,-71.0897,32.4,1.0,327848.3817049975,4689302.029735829,20 Hours 41 Minutes 32.000 Seconds,19,T
1679776893.2266655,0,80338,80338,GPS1_Frame,42.33692666666666,-71.08966833333334,31.5,1.0,327850.95871085394,4689300.670130758,20 Hours 41 Minutes 33.000 Seconds,19,T
1679776894.2256455,0,80339,80339,GPS1_Frame,42.336925,-71.089635,30.4,1.0,327853.70031250024,4689300.41757629,20 Hours 41 Minutes 34.000 Seconds,19,T
1679776895.2262938,0,80339,80339,GPS1_Frame,42.33692833333333,-71.08959833333333,29.4,1.0,327856.7301726717,4689300.713486573,20 Hours 41 Minutes 35.000 Seconds,19,T
1679776896.237853,0,80339,80339,GPS1_Frame,42.33694,-71.08956333333333,28.6,1.2,327859.6454637103,4689301.938125362,20 Hours 41 Minutes 36.000 Seconds,19,T
1679776897.2253573,0,80340,80340,GPS1_Frame,42.336958333333335,-71.08953166666667,28.4,1.0,327862.304329494,4689303.909795851,20 Hours 41 Minutes 37.000 Seconds,19,T
1679776898.224144,0,80340,80340,GPS1_Frame,42.336983333333336,-71.08951,27.3,1.0,327864.15754005127,4689306.641993567,20 Hours 41 Minutes 38.000 Seconds,19,T
1679776899.2267373,0,80341,80341,GPS1_Frame,42.33701333333333,-71.08949333333334,26.0,1.0,327865.6124700878,4689309.939525438,20 Hours 41 Minutes 39.000 Seconds,19,T
1679776900.2254436,0,80341,80341,GPS1_Frame,42.337045,-71.08948666666667,25.2,1.0,327866.2481031122,4689313.44237173,20 Hours 41 Minutes 40.000 Seconds,19,T
1679776901.2419055,0,80341,80341,GPS1_Frame,42.337075,-71.08949,24.9,1.0,327866.05534516403,4689316.780390989,20 Hours 41 Minutes 41.000 Seconds,19,T
1679776902.2251275,0,80342,80342,GPS1_Frame,42.33710333333333,-71.089505,24.6,1.0,327864.8968902936,4689319.956957274,20 Hours 41 Minutes 42.000 Seconds,19,T
1679776903.2610025,0,80342,80342,GPS1_Frame,42.33712833333333,-71.08952833333333,24.5,1.0,327863.0428060909,4689322.780252464,20 Hours 41 Minutes 43.000 Seconds,19,T
1679776904.2256205,0,80343,80343,GPS1_Frame,42.33714666666667,-71.08955833333333,24.7,1.0,327860.62130455795,4689324.876761808,20 Hours 41 Minutes 44.000 Seconds,19,T
1679776905.2278755,0,80343,80343,GPS1_Frame,42.337156666666665,-71.08959333333334,25.1,1.0,327857.76514452166,4689326.058041139,20 Hours 41 Minutes 45.000 Seconds,19,T
1679776906.227809,0,80343,80343,GPS1_Frame,42.33716,-71.08963166666666,25.4,1.0,327854.6161798935,4689326.505787431,20 Hours 41 Minutes 46.000 Seconds,19,T
1679776907.225448,0,80344,80344,GPS1_Frame,42.33715333333333,-71.08967,25.6,1.0,327851.43992769305,4689325.843111322,20 Hours 41 Minutes 47.000 Seconds,19,T
1679776908.2276556,0,80344,80344,GPS1_Frame,42.33714,-71.08970666666667,25.8,1.0,327848.38278956694,4689324.436779796,20 Hours 41 Minutes 48.000 Seconds,19,T
1679776909.2269063,0,80345,80345,GPS1_Frame,42.33711666666667,-71.089735,26.4,1.0,327845.98489664524,4689321.903154068,20 Hours 41 Minutes 49.000 Seconds,19,T
1679776910.2185261,0,80345,80345,GPS1_Frame,42.337088333333334,-71.089755,26.4,1.6,327844.2598931059,4689318.797445367,20 Hours 41 Minutes 50.000 Seconds,19,T
1679776911.2210705,0,80345,80345,GPS1_Frame,42.33705333333333,-71.089765,26.4,1.6,327843.34053851943,4689314.931208207,20 Hours 41 Minutes 51.000 Seconds,19,T
1679776912.2274654,0,80346,80346,GPS1_Frame,42.33701833333333,-71.08976333333334,26.1,1.0,327843.382334027,4689311.041350481,20 Hours 41 Minutes 52.000 Seconds,19,T
1679776913.2252557,0,80346,80346,GPS1_Frame,42.33698833333333,-71.08975,25.7,1.0,327844.398925659,4689307.683084154,20 Hours 41 Minutes 53.000 Seconds,19,T
1679776914.2254555,0,80347,80347,GPS1_Frame,42.33696166666667,-71.089725,25.6,1.0,327846.38576641044,4689304.671339045,20 Hours 41 Minutes 54.000 Seconds,19,T
1679776915.2273295,0,80347,80347,GPS1_Frame,42.33694333333333,-71.08968833333333,25.8,1.0,327849.35650117055,4689302.5613279,20 Hours 41 Minutes 55.000 Seconds,19,T
1679776916.2248588,0,80347,80347,GPS1_Frame,42.336935,-71.08965,25.3,1.0,327852.4918326964,4689301.558367671,20 Hours 41 Minutes 56.000 Seconds,19,T
1679776917.2253196,0,80348,80348,GPS1_Frame,42.336936666666666,-71.08961,25.0,1.0,327855.7917595273,4689301.662458536,20 Hours 41 Minutes 57.000 Seconds,19,T
1679776918.2278552,0,80348,80348,GPS1_Frame,42.33695,-71.08957166666667,24.1,1.0,327858.98621297604,4689303.06541943,20 Hours 41 Minutes 58.000 Seconds,19,T
1679776919.2255666,0,80349,80349,GPS1_Frame,42.33697,-71.08953666666666,24.2,1.0,327861.92424100486,4689305.215412276,20 Hours 41 Minutes 59.000 Seconds,19,T
1679776920.2283795,0,80365,80365,GPS1_Frame,42.336996666666664,-71.08950833333333,24.0,1.0,327864.3312283347,4689308.119184658,20 Hours 42 Minutes 00.000 Seconds,19,T
1679776921.2252624,0,80365,80365,GPS1_Frame,42.337028333333336,-71.08949166666666,23.7,1.0,327865.79070561973,4689311.601787192,20 Hours 42 Minutes 01.000 Seconds,19,T
1679776922.2440362,0,80365,80365,GPS1_Frame,42.33706,-71.08948666666667,23.7,1.0,327866.28903128346,4689315.108007428,20 Hours 42 Minutes 02.000 Seconds,19,T
1679776923.2439315,0,80366,80366,GPS1_Frame,42.337091666666666,-71.08949166666666,23.6,1.0,327865.96351389244,4689318.634471264,20 Hours 42 Minutes 03.000 Seconds,19,T
1679776924.2418609,0,80366,80366,GPS1_Frame,42.33712,-71.08950666666667,23.6,1.0,327864.80505943944,4689321.811037583,20 Hours 42 Minutes 04.000 Seconds,19,T
1679776925.241595,0,80367,80367,GPS1_Frame,42.33714166666667,-71.08953166666667,23.7,1.0,327862.804573457,4689324.267565548,20 Hours 42 Minutes 05.000 Seconds,19,T
1679776926.2254987,0,80367,80367,GPS1_Frame,42.337158333333335,-71.089565,23.8,1.0,327860.10391084914,4689326.185752462,20 Hours 42 Minutes 06.000 Seconds,19,T
1679776927.2261837,0,80367,80367,GPS1_Frame,42.33716666666667,-71.08960333333333,24.0,1.0,327856.9685897024,4689327.188709613,20 Hours 42 Minutes 07.000 Seconds,19,T
1679776928.223991,0,80368,80368,GPS1_Frame,42.33716666666667,-71.08964333333333,24.2,1.0,327853.67322281905,4689327.269689185,20 Hours 42 Minutes 08.000 Seconds,19,T
1679776929.2271512,0,80368,80368,GPS1_Frame,42.337156666666665,-71.08968333333334,24.4,1.0,327850.35056785203,4689326.240246477,20 Hours 42 Minutes 09.000 Seconds,19,T
1679776930.2254133,0,80369,80369,GPS1_Frame,42.337138333333336,-71.08971833333334,24.5,1.0,327847.41709239373,4689324.275329207,20 Hours 42 Minutes 10.000 Seconds,19,T
1679776931.2249606,0,80369,80369,GPS1_Frame,42.33711,-71.08974666666667,24.7,1.0,327845.005554616,4689321.186491884,20 Hours 42 Minutes 11.000 Seconds,19,T
1679776932.2246213,0,80369,80369,GPS1_Frame,42.33707833333333,-71.08976333333334,24.9,1.0,327843.5460683975,4689317.703893381,20 Hours 42 Minutes 12.000 Seconds,19,T
1679776933.2596927,0,80370,80370,GPS1_Frame,42.337043333333334,-71.08976666666666,24.9,1.0,327843.17594221345,4689313.824158768,20 Hours 42 Minutes 13.000 Seconds,19,T
1679776934.225212,0,80370,80370,GPS1_Frame,42.33700833333333,-71.08976,24.9,1.0,327843.6296595853,4689309.924177928,20 Hours 42 Minutes 14.000 Seconds,19,T
1679776935.2254121,0,80371,80371,GPS1_Frame,42.336976666666665,-71.08974166666667,24.6,1.0,327845.05362550606,4689306.370717993,20 Hours 42 Minutes 15.000 Seconds,19,T
1679776936.2273161,0,80371,80371,GPS1_Frame,42.336953333333334,-71.08971166666667,24.4,1.0,327847.4614853347,4689303.718991479,20 Hours 42 Minutes 16.000 Seconds,19,T
1679776937.2246695,0,80371,80371,GPS1_Frame,42.33694,-71.089675,23.8,1.0,327850.44586474367,4689302.164192711,20 Hours 42 Minutes 17.000 Seconds,19,T
1679776938.2253003,0,80372,80372,GPS1_Frame,42.336935,-71.089635,23.2,1.0,327853.7275998221,4689301.528000076,20 Hours 42 Minutes 18.000 Seconds,19,T
1679776939.2283323,0,80372,80372,GPS1_Frame,42.33694166666667,-71.08959166666666,22.9,1.0,327857.3157849064,4689302.180555221,20 Hours 42 Minutes 19.000 Seconds,19,T
1679776940.223489,0,80373,80373,GPS1_Frame,42.33696,-71.089555,21.9,1.0,327860.38657351513,4689304.142102722,20 Hours 42 Minutes 20.000 Seconds,19,T
1679776941.2253401,0,80373,80373,GPS1_Frame,42.336983333333336,-71.08952333333333,21.5,1.0,327863.059081238,4689306.668985363,20 Hours 42 Minutes 21.000 Seconds,19,T
1679776942.226069,0,80373,80373,GPS1_Frame,42.33701333333333,-71.08950166666666,21.2,1.0,327864.9259336577,4689309.956395156,20 Hours 42 Minutes 22.000 Seconds,19,T
1679776943.2260897,0,80374,80374,GPS1_Frame,42.337046666666666,-71.08949,21.1,1.0,327865.97803626047,4689313.634190221,20 Hours 42 Minutes 23.000 Seconds,19,T
1679776944.22531,0,80374,80374,GPS1_Frame,42.33708,-71.08949,21.0,1.0,327866.0689879161,4689317.335602892,20 Hours 42 Minutes 24.000 Seconds,19,T
1679776945.2255228,0,80374,80374,GPS1_Frame,42.337111666666665,-71.08950333333334,21.0,1.0,327865.0569354638,4689320.878936494,20 Hours 42 Minutes 25.000 Seconds,19,T
1679776946.241948,0,80375,80375,GPS1_Frame,42.337138333333336,-71.08952666666667,21.1,1.0,327863.2073991392,4689323.887302287,20 Hours 42 Minutes 26.000 Seconds,19,T
1679776947.2248588,0,80375,80375,GPS1_Frame,42.337156666666665,-71.08955666666667,21.2,1.0,327860.7858979682,4689325.983811586,20 Hours 42 Minutes 27.000 Seconds,19,T
1679776948.2242136,0,80376,80376,GPS1_Frame,42.33716833333333,-71.08959166666666,21.7,1.0,327857.9342861888,4689327.350161502,20 Hours 42 Minutes 28.000 Seconds,19,T
1679776949.224051,0,80376,80376,GPS1_Frame,42.33717,-71.08963,21.8,1.0,327854.780774241,4689327.612837098,20 Hours 42 Minutes 29.000 Seconds,19,T
1679776950.2243848,0,80376,80376,GPS1_Frame,42.337163333333336,-71.08967166666666,21.9,1.0,327851.32990863035,4689326.956909376,20 Hours 42 Minutes 30.000 Seconds,19,T
1679776951.243206,0,80377,80377,GPS1_Frame,42.33714333333333,-71.08971,22.3,1.0,327848.1172716821,4689324.813669645,20 Hours 42 Minutes 31.000 Seconds,19,T
1679776952.2185645,0,80377,80377,GPS1_Frame,42.33711666666667,-71.08974166666667,22.3,1.6,327845.4356683932,4689321.9166514035,20 Hours 42 Minutes 32.000 Seconds,19,T
1679776953.2242825,0,80378,80378,GPS1_Frame,42.33708333333333,-71.08976166666666,22.2,1.3,327843.69702007435,4689318.25573092,20 Hours 42 Minutes 33.000 Seconds,19,T
1679776954.2258017,0,80378,80378,GPS1_Frame,42.337046666666666,-71.08976666666666,22.1,1.1,327843.18503858126,4689314.194300041,20 Hours 42 Minutes 34.000 Seconds,19,T
1679776955.2233355,0,80378,80378,GPS1_Frame,42.33701166666667,-71.08975666666667,21.7,1.1,327843.9133705008,4689310.287570469,20 Hours 42 Minutes 35.000 Seconds,19,T
1679776956.2232149,0,80379,80379,GPS1_Frame,42.33698166666667,-71.08973333333333,21.6,1.1,327845.75380666426,4689306.909058237,20 Hours 42 Minutes 36.000 Seconds,19,T
1679776957.2264357,0,80379,80379,GPS1_Frame,42.33696,-71.08969833333333,21.8,1.1,327848.57813679654,4689304.432279784,20 Hours 42 Minutes 37.000 Seconds,19,T
1679776958.2227905,0,80380,80380,GPS1_Frame,42.33694833333333,-71.08966166666667,21.2,1.1,327851.5670640559,4689303.06255212,20 Hours 42 Minutes 38.000 Seconds,19,T
1679776959.2230308,0,80380,80380,GPS1_Frame,42.33694833333333,-71.08962,20.6,1.1,327854.9997497892,4689302.978197753,20 Hours 42 Minutes 39.000 Seconds,19,T
1679776960.2226694,0,80380,80380,GPS1_Frame,42.33696,-71.08957833333334,20.0,1.1,327858.4642698692,4689304.189339491,20 Hours 42 Minutes 40.000 Seconds,19,T
1679776961.222526,0,80381,80381,GPS1_Frame,42.33698,-71.08954166666666,19.6,1.1,327861.53960498725,4689306.335958098,20 Hours 42 Minutes 41.000 Seconds,19,T
1679776962.2218244,0,80381,80381,GPS1_Frame,42.33700666666667,-71.08951333333333,19.3,1.1,327863.9465921357,4689309.239730344,20 Hours 42 Minutes 42.000 Seconds,19,T
1679776963.2557976,0,80382,80382,GPS1_Frame,42.33703833333333,-71.08949833333334,19.1,1.1,327865.26876219374,4689312.7257067505,20 Hours 42 Minutes 43.000 Seconds,19,T
1679776964.2223008,0,80382,80382,GPS1_Frame,42.33707,-71.08949333333334,19.2,1.1,327865.76708808483,4689316.231926959,20 Hours 42 Minutes 44.000 Seconds,19,T
1679776965.223806,0,80382,80382,GPS1_Frame,42.33710166666667,-71.089505,19.0,1.1,327864.89234267466,4689319.771886639,20 Hours 42 Minutes 45.000 Seconds,19,T
1679776966.2214353,0,80383,80383,GPS1_Frame,42.33712666666667,-71.08952833333333,18.7,1.2,327863.03825841896,4689322.595181829,20 Hours 42 Minutes 46.000 Seconds,19,T
1679776967.2238636,0,80383,80383,GPS1_Frame,42.33714666666667,-71.08956,18.9,1.1,327860.4839975602,4689324.880135853,20 Hours 42 Minutes 47.000 Seconds,19,T
1679776968.220656,0,80384,80384,GPS1_Frame,42.337156666666665,-71.08959666666667,19.6,1.2,327857.4905305733,4689326.064789345,20 Hours 42 Minutes 48.000 Seconds,19,T
1679776969.2208118,0,80384,80384,GPS1_Frame,42.337156666666665,-71.08963833333334,20.2,1.2,327854.0578561919,4689326.149142826,20 Hours 42 Minutes 49.000 Seconds,19,T
1679776970.2206075,0,80384,80384,GPS1_Frame,42.33714666666667,-71.08968,20.2,1.2,327850.597893777,4689325.123074162,20 Hours 42 Minutes 50.000 Seconds,19,T
