Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,Latitude,Longitude,Hdop,Altitude,UTM_easting,UTM_northing,Zone,Letter
1675715290.1763005,905,73692,73692,GPS1_Frame,42.337099,-71.0904805,1.42,20.9,327784.51921856427,4689321.451011961,19,T
1675715291.179911,906,73693,73693,GPS1_Frame,42.33709916666667,-71.09047983333333,1.42,20.8,327784.5745963827,4689321.468168812,19,T
1675715292.1790035,907,73694,73694,GPS1_Frame,42.33709950000001,-71.09047916666667,1.42,20.6,327784.63042917266,4689321.503832729,19,T
1675715293.1799738,908,73695,73695,GPS1_Frame,42.33709983333333,-71.0904785,1.11,20.5,327784.6862619621,4689321.539496645,19,T
1675715294.1731412,909,73696,73696,GPS1_Frame,42.33710016666667,-71.09047766666666,1.11,20.5,327784.7558254654,4689321.574823009,19,T
1675715295.175869,910,73697,73697,GPS1_Frame,42.33710066666666,-71.09047699999999,1.11,20.4,327784.8121132273,4689321.628993992,19,T
1675715296.1806493,911,73698,73698,GPS1_Frame,42.337101,-71.09047633333333,1.11,20.4,327784.86794601486,4689321.664657909,19,T
1675715297.1791122,912,73699,73699,GPS1_Frame,42.33710133333334,-71.09047583333333,1.11,20.4,327784.9100480939,4689321.70065938,19,T
1675715298.1759696,913,73700,73700,GPS1_Frame,42.33710133333334,-71.0904755,1.42,20.3,327784.9375095138,4689321.699984276,19,T
1675715299.175246,914,73701,73701,GPS1_Frame,42.3371015,-71.09047516666666,1.42,20.2,327784.96542590915,4689321.717816235,19,T
1675715300.1770306,915,73702,73702,GPS1_Frame,42.3371015,-71.09047483333333,1.42,20.1,327784.9928873291,4689321.71714113,19,T
1675715301.1774144,916,73703,73703,GPS1_Frame,42.33710166666666,-71.0904745,1.11,20.2,327785.0208037221,4689321.73497309,19,T
1675715302.1779559,917,73704,73704,GPS1_Frame,42.33710166666666,-71.09047416666667,1.42,20.1,327785.0482651419,4689321.734297984,19,T
1675715303.181971,918,73705,73705,GPS1_Frame,42.33710166666666,-71.09047366666667,1.11,20.2,327785.0894572716,4689321.733285327,19,T
1675715304.1776166,919,73706,73706,GPS1_Frame,42.3371015,-71.0904735,1.11,20.3,327785.1027330086,4689321.714440712,19,T
1675715305.176103,920,73707,73707,GPS1_Frame,42.33710116666666,-71.09047333333334,1.11,20.4,327785.115553775,4689321.677089029,19,T
1675715306.1739566,921,73708,73708,GPS1_Frame,42.33710066666666,-71.09047333333334,1.42,20.4,327785.11418885645,4689321.621567837,19,T
1675715307.1745017,922,73709,73709,GPS1_Frame,42.33709999999999,-71.09047333333334,1.42,20.5,327785.1123689652,4689321.547539578,19,T
1675715308.1757598,923,73710,73710,GPS1_Frame,42.33709933333333,-71.09047333333334,1.42,20.6,327785.1105490738,4689321.473511321,19,T
1675715309.1754286,924,73711,73711,GPS1_Frame,42.33709883333333,-71.09047333333334,1.42,20.7,327785.10918415536,4689321.417990126,19,T
1675715310.1777327,925,73712,73712,GPS1_Frame,42.33709833333334,-71.0904735,1.42,20.9,327785.0940885242,4689321.362806486,19,T
1675715311.1774971,926,73713,73713,GPS1_Frame,42.337098166666664,-71.09047366666667,1.32,21.3,327785.07990284066,4689321.344636972,19,T
